galaxy_id,ra_deg,dec_deg,z,m_app,band
fake-00136,271.91886220610803,16.834868251595058,0.8099657107173759,19.998688374065708,r
fake-00137,156.16044983613347,20.472222372897384,0.8221696497302208,19.922305484409776,r
fake-00138,168.95769630854446,-14.379087395084998,0.8228282543585209,20.29039155860299,r
fake-00139,54.242270572766465,-10.650573541936211,0.8386212463425058,19.89618207134707,r
fake-00140,65.13359480311253,-15.451028818300037,0.839867954580643,20.090448121376316,r
fake-00141,326.5573039762374,-1.208195966936092,0.8426514892347919,20.442057053022886,r
fake-00142,16.073672030740397,10.995501459528775,0.8433154713826764,20.73900036001062,r
fake-00143,83.82682257973426,-16.304827472194766,0.8491468005653388,20.56335288818212,r
fake-00144,105.1413589132302,-10.155855476708,0.8630993250992047,19.58539220989541,r
fake-00145,176.4711152645711,25.823077055349028,0.8661609175816147,20.501933291477222,r
fake-00146,211.12026228532653,-27.085842609182514,0.8696076272097758,20.42966238452063,r
fake-00147,177.58439130623998,-2.3538236856260264,0.8751235910013903,20.563723551272044,r
fake-00148,30.28152044047753,12.69348249580667,0.8962669655303024,21.03904901575279,r
fake-00149,87.72028346005688,-20.972759306551556,0.8986796375053409,19.757390912767498,r
fake-00150,303.6918185145148,-27.15755879967109,0.9008435431537696,20.278140498746918,r
fake-00151,229.53193217224526,-21.707677701688155,0.9121244107015948,20.720342272918522,r
fake-00152,233.69365804833876,25.129391611840973,0.9126382405039,19.96125769375506,r
fake-00153,241.27317192648778,-29.444413090732596,0.91575624536852,21.03921624285226,r
fake-00154,274.64508685423044,-18.70068151131889,0.9203486403250704,20.663031688556618,r
fake-00155,20.919053419721042,-28.12298922590133,0.9246905153820119,20.841211955565996,r
fake-00156,131.97901857574047,-23.362231946267805,0.9286947942120757,20.354998646943944,r
fake-00157,194.22987669420434,7.208957197697776,0.9310076977815963,20.845359717466856,r
fake-00158,121.84433398703737,-15.501665475654853,0.9362763615177766,20.94747591267198,r
fake-00159,304.0123943833871,4.152723025840608,0.9367135757192956,20.656091452285338,r
fake-00160,173.7261030914258,5.411722965967569,0.9390675469161417,20.66239542125845,r
fake-00161,276.7059322053765,20.96611998538674,0.9414549204278405,20.68081506969727,r
fake-00162,306.72558607722084,-29.715516425287564,0.942838868836632,20.28740342884963,r
fake-00163,181.7249338452593,21.202167560542005,0.945416523279575,20.544221710141844,r
fake-00164,327.43880779368595,7.14714518561844,0.9464400092275447,20.544964192998204,r
fake-00165,211.364618593313,-20.235390833702546,0.9676695854211942,20.783660902135146,r
fake-00166,306.09874758013984,16.376243288117042,0.9718192517565191,21.009288796795577,r
fake-00167,122.61268641294873,21.329492507435145,0.9786842577525812,20.30512138183417,r
fake-00168,179.57410507133469,-14.744190974750563,0.9890863197922877,20.65629980990538,r
fake-00169,191.30797476164798,25.127620854160853,0.9932873897912857,21.22836992962909,r
fake-00170,37.79269772258541,-2.732554182080531,0.9948810946711726,20.45331552072999,r
fake-00171,143.47890241255462,6.205467259999288,0.9974497943275716,20.431753964103905,r
fake-00172,330.2415621186034,29.078972017058618,0.9990240798286383,20.794000780110146,r
fake-00173,227.09960653130727,-8.307835281648039,1.0003891636602893,21.021891112796126,r
fake-00174,63.90236967730829,18.78956074920677,1.0008870533088265,20.731507992384806,r
fake-00175,121.98802881945778,-10.896052930292422,1.0255496571891176,21.249108332749024,r
fake-00176,68.97708347857194,17.95281133448946,1.0293709980699268,21.09249025899659,r
fake-00177,8.936327447486114,6.04403513175855,1.031731524694545,21.09257237544193,r
fake-00178,333.8857650614496,-17.018658286475915,1.0507288285965826,21.034323700181275,r
fake-00179,161.35463817247373,-5.158434372645817,1.0700430641454446,21.697519840955565,r
fake-00180,110.71262607148302,-10.9418619381863,1.0710959468433476,20.813329443110536,r
fake-00181,215.45178896078517,-25.313496415178168,1.0728141343734152,20.18764372081075,r
fake-00182,2.633204265485629,-28.20991379401815,1.0732015012404572,21.451208104806124,r
fake-00183,100.08795837629297,-9.211280675569144,1.0764313184893224,20.736538813885574,r
fake-00184,253.09204765160132,-28.857951130950806,1.0840968518871716,20.95106461988433,r
fake-00185,228.15711830493467,-20.070734545093497,1.0912110219420523,21.38693627104578,r
fake-00186,353.45014111531276,13.510999251052127,1.1000540957137535,20.38668068230072,r
fake-00187,223.32877547689586,12.485474141015274,1.1108929408683885,20.532348506949454,r
fake-00188,171.9021145059838,14.31482318744296,1.1128503367298361,20.414101478810068,r
fake-00189,274.11572274624274,-10.970809732201275,1.1238918483582663,20.71974120603635,r
fake-00190,325.1980339070591,23.40116742706173,1.1248076491351973,21.153471804039427,r
fake-00191,259.45054081860656,5.6298328817068555,1.1260134814202296,21.185577606031263,r
fake-00192,346.75604047777665,-22.43841949520241,1.1439502801329964,21.13590352042009,r
fake-00193,281.52186146574377,-21.37688031266795,1.1506854637573198,20.55853350360133,r
fake-00194,312.04851777429354,11.58572561578209,1.1546582208139222,20.25256766529105,r
fake-00195,41.07746562610939,-19.623363813475315,1.1613365815967098,21.093691400052204,r
fake-00196,263.66886107776355,0.4375620949225989,1.1633198890437915,20.91356057899252,r
fake-00197,158.43193182985272,29.50646855572264,1.165130649029935,21.243127098172096,r
fake-00198,199.1173688680591,-29.75954371599963,1.1709905984477396,21.339834797294525,r
fake-00199,235.47686741364842,-29.005211886146583,1.190926921226446,21.18231505402518,r
